id,activity_date,total_steps,active_minutes,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
8378563200,2016-04-18,13630,303,10.81,10.81,2.09,5.05,0.56,5.2,0,117,10,174,720,4157
8378563200,2016-04-19,13070,295,10.36,10.36,2.25,5.3,0.88,4.18,0,120,19,154,737,4092
8378563200,2016-04-20,9388,261,7.44,7.44,2.09,2.23,0.44,4.78,0,82,8,169,763,3787
8378563200,2016-04-21,15148,300,12.01,12.01,2.25,6.9,0.82,4.29,0,137,16,145,677,4236
8378563200,2016-04-22,12200,286,9.67,9.67,2.09,4.91,0.59,4.18,0,113,12,159,769,4044
8378563200,2016-04-23,5709,167,4.53,4.53,0,1.52,0.52,2.48,0,19,10,136,740,2908
8378563200,2016-04-24,3703,137,2.94,2.94,0,0,0,2.94,0,0,0,135,734,2741
8378563200,2016-04-25,12405,276,9.84,9.84,2.09,5.05,0.87,3.92,0,117,16,141,692,4005
8378563200,2016-04-26,16208,271,12.85,12.85,0,7.51,0.92,4.42,0,90,18,161,593,3763
8378563200,2016-04-27,7359,202,5.84,5.84,0,0.33,0.18,5.33,0,4,4,192,676,3061
8378563200,2016-04-28,5417,162,4.3,4.3,0,0.9,0.49,2.91,0,11,10,139,711,2884
8378563200,2016-04-29,6175,184,4.9,4.9,0,0.25,0.36,4.27,0,3,7,172,767,2982
8378563200,2016-04-30,2946,123,2.34,2.34,0,0,0,2.34,0,0,0,121,780,2660
8378563200,2016-05-01,11419,210,9.06,9.06,0,6.03,0.56,2.47,0,71,10,127,669,3369
8378563200,2016-05-02,6064,211,4.81,4.81,2.09,0.63,0.17,4.01,0,63,4,142,802,3491
8378563200,2016-05-03,8712,288,6.91,6.91,2.25,1.34,1.06,4.5,0,71,20,195,822,3784
8378563200,2016-05-04,7875,198,6.24,6.24,0,1.56,0.49,4.2,0,19,10,167,680,3110
8378563200,2016-05-05,8567,285,6.79,6.79,2.25,0.89,0.16,5.74,0,66,3,214,764,3783
8378563200,2016-05-06,7045,247,5.59,5.59,2.09,1.55,0.25,3.78,0,74,5,166,831,3644
8378563200,2016-05-07,4468,160,3.54,3.54,0,0,0,3.54,0,0,0,158,851,2799
8378563200,2016-05-08,2943,141,2.33,2.33,0,0,0,2.33,0,0,0,139,621,2685
8378563200,2016-05-09,8382,257,6.65,6.65,2.09,1.27,0.66,4.72,0,71,13,171,772,3721
8378563200,2016-05-10,6582,230,5.22,5.22,2.25,0.66,0.64,3.92,0,63,13,152,840,3586
8378563200,2016-05-11,9143,268,7.25,7.25,2.09,1.39,0.59,5.27,0,72,10,184,763,3788
8378563200,2016-05-12,4561,118,3.62,3.62,0,0.65,0.27,2.69,0,8,6,102,433,1976
8583815059,2016-04-12,5014,205,3.91,3.91,0,0,0.33,3.58,0,0,7,196,1237,2650
8583815059,2016-04-13,5571,190,4.35,4.35,0,0.15,0.97,3.23,0,2,23,163,1252,2654
8583815059,2016-04-14,3135,136,2.45,2.45,0,0,0,2.43,0,0,0,134,1306,2443
8583815059,2016-04-15,3430,67,2.68,2.68,0,0,0,0.9,0,0,0,65,1375,2505
8583815059,2016-04-16,5319,2,4.15,4.15,0,0,0,0,0,0,0,0,1440,2693
8583815059,2016-04-17,3008,2,2.35,2.35,0,0,0,0,0,0,0,0,1440,2439
8583815059,2016-04-18,3864,133,3.01,3.01,0,0.31,1.06,1.35,0,4,22,105,1309,2536
8583815059,2016-04-19,5697,185,4.44,4.44,0,0.53,0.48,3.44,0,7,10,166,1257,2668
8583815059,2016-04-20,5273,196,4.11,4.11,0,0,1.04,3.07,0,0,27,167,1246,2647
8583815059,2016-04-21,8538,213,6.66,6.66,0,2.63,1.02,3.01,0,35,18,158,1229,2883
8583815059,2016-04-22,8687,272,6.78,6.78,0,0.29,2.41,4.08,0,4,54,212,1170,2944
8583815059,2016-04-23,9423,291,7.35,7.35,0,0.53,2.03,4.75,0,7,44,238,1151,3012
8583815059,2016-04-24,8286,254,6.46,6.46,0,0.15,2.05,4.27,0,2,44,206,1188,2889
8583815059,2016-04-25,4503,148,3.51,3.51,0,1.47,0.24,1.81,0,18,6,122,1294,2547
8583815059,2016-04-26,10499,308,8.19,8.19,0,0.07,4.22,3.89,0,1,91,214,1134,3093
8583815059,2016-04-27,12474,213,9.73,9.73,0,6.6,0.27,2.87,0,77,5,129,1229,3142
8583815059,2016-04-28,6174,233,4.82,4.82,0,0,1.2,3.61,0,0,28,203,1209,2757
8583815059,2016-04-29,15168,373,11.83,11.83,0,3.9,3,4.92,0,46,67,258,1069,3513
8583815059,2016-04-30,10085,349,7.87,7.87,0,0.15,1.28,6.43,0,2,28,317,1093,3164
8583815059,2016-05-01,4512,131,3.52,3.52,0,0.78,0.12,2.04,0,10,2,117,1311,2596
8583815059,2016-05-02,8469,2,6.61,6.61,0,0,0,0,0,0,0,0,1440,2894
8583815059,2016-05-03,12015,2,9.37,9.37,0,0,0,0,0,0,0,0,1440,3212
8583815059,2016-05-04,3588,2,2.8,2.8,0,0,0,0,0,0,0,0,1440,2516
8583815059,2016-05-05,12427,72,9.69,9.69,0,0,0,1.18,0,0,0,70,1370,3266
8583815059,2016-05-06,5843,192,4.56,4.56,0,0.14,1.19,3.23,0,2,22,166,1250,2683
8583815059,2016-05-07,6117,252,4.77,4.77,0,0,0,4.77,0,0,0,250,1190,2810
8583815059,2016-05-08,9217,259,7.19,7.19,0,0.22,3.31,3.66,0,3,72,182,1183,2940
8583815059,2016-05-09,9877,182,7.7,7.7,0,5.76,0.17,1.73,0,66,4,110,1260,2947
8583815059,2016-05-10,8240,216,6.43,6.43,0,0.69,2.01,3.72,0,9,43,162,1226,2846
8583815059,2016-05-11,8701,255,6.79,6.79,0,0.37,3.24,3.17,0,5,71,177,1106,2804
8583815059,2016-05-12,0,2,0,0,0,0,0,0,0,0,0,0,1440,0
8792009665,2016-04-12,2564,118,1.64,1.64,0,0,0,1.64,0,0,0,116,831,2044
8792009665,2016-04-13,1320,84,0.84,0.84,0,0,0,0.84,0,0,0,82,806,1934
8792009665,2016-04-14,1219,86,0.78,0.78,0,0,0,0.78,0,0,0,84,853,1963
8792009665,2016-04-15,2483,128,1.59,1.59,0,0,0,1.59,0,0,0,126,937,2009
8792009665,2016-04-16,244,14,0.16,0.16,0,0,0,0.16,0,0,0,12,1428,1721
8792009665,2016-04-17,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-04-18,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-04-19,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-04-20,3147,151,2.01,2.01,0,0,0.28,1.74,0,0,10,139,744,2188
8792009665,2016-04-21,144,11,0.09,0.09,0,0,0,0.09,0,0,0,9,1431,1720
8792009665,2016-04-22,4068,218,2.6,2.6,0,0.05,0.28,2.27,0,1,20,195,817,2419
8792009665,2016-04-23,5245,287,3.36,3.36,0,0.16,0.44,2.75,0,8,45,232,795,2748
8792009665,2016-04-24,400,32,0.26,0.26,0,0.04,0.05,0.16,0,3,8,19,1410,1799
8792009665,2016-04-25,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-04-26,1321,82,0.85,0.85,0,0,0,0.85,0,0,0,80,1360,1928
8792009665,2016-04-27,1758,114,1.13,1.13,0,0,0,1.13,0,0,0,112,900,2067
8792009665,2016-04-28,6157,312,3.94,3.94,0,0,0,3.94,0,0,0,310,714,2780
8792009665,2016-04-29,8360,402,5.35,5.35,0,0.14,0.28,4.93,0,6,14,380,634,3101
8792009665,2016-04-30,7174,333,4.59,4.59,0,0.33,0.36,3.91,0,10,20,301,749,2896
8792009665,2016-05-01,1619,81,1.04,1.04,0,0,0,1.04,0,0,0,79,834,1962
8792009665,2016-05-02,1831,103,1.17,1.17,0,0,0,1.17,0,0,0,101,916,2015
8792009665,2016-05-03,2421,158,1.55,1.55,0,0,0,1.55,0,0,0,156,739,2297
8792009665,2016-05-04,2283,131,1.46,1.46,0,0,0,1.46,0,0,0,129,848,2067
8792009665,2016-05-05,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-05-06,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-05-07,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-05-08,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-05-09,0,2,0,0,0,0,0,0,0,0,0,0,1440,1688
8792009665,2016-05-10,0,2,0,0,0,0,0,0,0,0,0,0,48,57
8877689391,2016-04-12,23186,406,20.4,20.4,0,12.22,0.34,7.82,0,85,7,312,1036,3921
8877689391,2016-04-13,15337,344,9.58,9.58,0,3.55,0.38,5.64,0,108,18,216,1098,3566
8877689391,2016-04-14,21129,381,18.98,18.98,0,10.55,0.59,7.75,0.02,68,13,298,1061,3793
8877689391,2016-04-15,13422,390,7.17,7.17,0,0.05,0.05,7.01,0.01,106,1,281,1052,3934
8877689391,2016-04-16,29326,554,25.29,25.29,0,13.24,1.21,10.71,0,94,29,429,888,4547
8877689391,2016-04-17,15118,382,8.87,8.87,0,0,0.07,8.79,0,58,15,307,1060,3545
8877689391,2016-04-18,11423,227,8.67,8.67,0,2.44,0.27,5.94,0,29,5,191,1215,2761
8877689391,2016-04-19,18785,311,17.4,17.4,0,12.15,0.18,5.03,0,82,13,214,1131,3676
8877689391,2016-04-20,19948,319,18.11,18.11,0,11.02,0.69,6.34,0,73,19,225,1123,3679
8877689391,2016-04-21,19377,323,17.62,17.62,0,12.29,0.42,4.89,0,82,13,226,1119,3659
8877689391,2016-04-22,18258,301,16.31,16.31,0,10.23,0.03,5.97,0.050000001,61,2,236,1141,3427
8877689391,2016-04-23,11200,410,7.43,7.43,0,0,0,7.4,0.01,102,6,300,1032,3891
8877689391,2016-04-24,16674,294,15.74,15.74,0,11.01,0.01,4.69,0,64,1,227,1148,3455
8877689391,2016-04-25,12986,341,8.74,8.74,0,2.37,0.07,6.27,0.01,113,8,218,1101,3802
8877689391,2016-04-26,11101,285,8.43,8.43,0,1.76,0.13,6.5,0,22,3,258,1157,2860
8877689391,2016-04-27,23629,338,20.65,20.65,0,13.07,0.44,7.1,0,93,8,235,1104,3808
8877689391,2016-04-28,14890,299,11.3,11.3,0,4.93,0.38,5.97,0,58,8,231,1143,3060
8877689391,2016-04-29,9733,235,7.39,7.39,0,1.38,0.17,5.79,0,18,5,210,1207,2698
8877689391,2016-04-30,27745,353,26.72,26.72,0,21.66,0.08,4.93,0,124,4,223,1089,4398
8877689391,2016-05-01,10930,216,8.32,8.32,0,3.13,0.57,4.57,0,36,12,166,1226,2786
8877689391,2016-05-02,4790,107,3.64,3.64,0,0,0,3.56,0,0,0,105,1335,2189
8877689391,2016-05-03,10818,253,8.21,8.21,0,1.39,0.1,6.67,0.01,19,3,229,1189,2817
8877689391,2016-05-04,18193,288,16.3,16.3,0,10.42,0.31,5.53,0,66,8,212,1154,3477
8877689391,2016-05-05,14055,272,10.67,10.67,0,5.46,0.82,4.37,0,67,15,188,1170,3052
8877689391,2016-05-06,21727,347,19.34,19.34,0,12.79,0.29,6.16,0,96,17,232,1095,4015
8877689391,2016-05-07,12332,406,8.13,8.13,0,0.08,0.96,6.99,0,105,28,271,1036,4142
8877689391,2016-05-08,10686,268,8.11,8.11,0,1.08,0.2,6.8,0,17,4,245,1174,2847
8877689391,2016-05-09,20226,311,18.25,18.25,0,11.1,0.8,6.24,0.050000001,73,19,217,1131,3710
8877689391,2016-05-10,10733,255,8.15,8.15,0,1.35,0.46,6.28,0,18,11,224,1187,2832
8877689391,2016-05-11,21420,315,19.56,19.56,0,13.22,0.41,5.89,0,88,12,213,1127,3832
8877689391,2016-05-12,8064,163,6.12,6.12,0,1.82,0.04,4.25,0,23,1,137,770,1849
